run_id,size,method,base_method,correction,train_curves,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,wsd_20000_24000.csv,1.136641987050676,1.0560077861418513,0.30500316136744104,0.5630669043139789,-53.79076705270206,0.05162709616205463,0.27554460173683115
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,wsdld_20000_24000.csv,1.1772431949471036,1.1184156152217277,0.32365839272714436,0.5880718816654487,-59.62493463330696,0.0026247195643009607,0.2929759566475952
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,constant_72000.csv,1.551037018603452,1.458219782145786,0.4346097295009745,1.7092896235977488,-164.88827994086935,0.4448481654399345,0.36719663062465346
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,cosine_72000.csv,1.987994554603991,1.7958282681324165,0.5482093598524315,1.0428030059123545,-206.96506680394032,0.6292483883409,0.5394797143564064
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_3.csv,0.784633721382106,0.6218137870297386,0.17391195577528984,0.37249064325155007,-22.407101291648047,0.14926726457385003,0.175263156021122
ncpl_surrogate_cosine_train,25,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_18.csv,1.2397332582697034,1.1666452628589232,0.3336942709588778,0.5472134762487241,-61.53694836077794,0.5472134762487241,0.31592587770014846
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,wsd_20000_24000.csv,1.4964910173319455,1.4104538045268025,0.4470240336884754,0.5695041705850706,-84.23975528899459,0.03395773649583506,0.44353152579330635
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,wsdld_20000_24000.csv,1.5109172116161262,1.453047562008917,0.461252782928454,0.5666660085835278,-88.99333255144239,0.09452206327514939,0.45572951087441455
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,constant_72000.csv,1.744921500469701,1.7147452058723072,0.5672419893936594,1.1167415185014946,-192.63101867873283,0.6322963771164634,0.5341538173515309
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,cosine_72000.csv,1.5528706012889855,1.2362790234087413,0.42345992109206065,0.8662031247704131,-106.8284628865723,0.7336515296112543,0.40888325821175237
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_3.csv,1.2110319150485662,1.0754461132263726,0.32927432412883423,0.5707265871055385,-49.39374960889393,0.2153654001836667,0.33556387239671814
ncpl_surrogate_cosine_train,100,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_18.csv,1.4628338790220459,1.437576031862328,0.4481049472505202,0.5304665860598722,-78.2397661774118,0.5211712663760117,0.4474646350671342
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,wsd_20000_24000.csv,1.7202689914567106,1.5988420089801472,0.5412552965614732,0.7301278531630795,-102.38119842007079,0.02190570602632822,0.5446103002258795
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,wsdld_20000_24000.csv,1.7193478598474305,1.622951772126126,0.5501520484508202,0.7272196289682006,-106.26324073358589,0.06154281442807922,0.5521960288193017
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,constant_72000.csv,1.9047684193598429,1.8750173476462209,0.6713618132819501,0.7810790095794902,-208.5040926956056,0.7810790095794902,0.6564112563491337
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,cosine_72000.csv,1.3767418981778141,1.2137939331997387,0.4501500243735521,0.758556621028214,-73.79236800172356,0.6264584550852632,0.42977175364358033
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_3.csv,1.3459699434799346,1.0468021550727902,0.3373220163068992,0.7151536963488911,-55.541896977579825,0.18248043519722015,0.3490706350281304
ncpl_surrogate_cosine_train,400,ncpl_surrogate,none,none,cosine_24000.csv,wsdcon_18.csv,1.4439136047930285,1.3804485410574552,0.45547087743178616,0.6786786000677087,-69.80158442436031,0.4430296721401609,0.45916382197573
