run_id,size,method,base_method,correction,train_curves,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.012055658593432914,0.01112238780168957,0.0035487298038361656,0.010318868313699998,0.9942705771107933,0.010318868313699998,0.0016575090726471614
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,constant_72000.csv,0.0067345237385689,0.005781516796249497,0.001883845333649983,0.005433703534453355,0.9971157233202408,0.0031087013268652963,0.00014858740686799832
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,cosine_72000.csv,0.016647455172307323,0.014858831885958403,0.005053834271028382,0.008063016681907788,0.9876075097335398,0.005369771646008616,0.0049501745575646775
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.015059445415699004,0.011974582585563097,0.0037206499841988794,0.014236058461151651,0.992207380801661,0.0021015293801427875,0.00016187682738161418
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.008168411507119952,0.005908984523311408,0.0017858390318058906,0.00466906684288957,0.9975292523993201,0.0005058448850556231,0.001630422141427946
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,wsd_20000_24000.csv,0.00824714679826316,0.007129771387837643,0.002446852991029809,0.010258991989359442,0.997623946089311,0.010258991989359442,0.0021388782055151096
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,wsdld_20000_24000.csv,0.006432350132627106,0.0059825771939408705,0.002027285145835507,0.005753337457565564,0.9984987163250277,0.005753337457565564,0.0019546779741588913
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,constant_72000.csv,0.013248766411140922,0.012036249055008448,0.0043399594934814024,0.008048386967620417,0.9898641766312624,0.007401076443672456,0.004140167617582302
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,cosine_72000.csv,0.01697734092071053,0.01540855175298316,0.005685952206799318,0.009044581491334898,0.9886265672418245,0.005793898662573511,0.005437536304682556
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,wsdcon_3.csv,0.014004430328828463,0.012208973130799895,0.00416016807766039,0.008405780357334415,0.9938788849014092,0.0029630133668611773,0.003500345876300608
cross_schedule_cosine_train,400,tissue,tissue,none,cosine_24000.csv,wsdcon_18.csv,0.008374430691959343,0.007591722318628346,0.0025423343403469328,0.007159632620268758,0.9976183872587511,0.004048015604836124,0.0016291931522761194
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,wsd_20000_24000.csv,0.025213693017191126,0.02390910447419538,0.00812864701516063,0.012288639243590974,0.9777913703477179,0.011025978102045572,0.008112196021821016
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,wsdld_20000_24000.csv,0.024885326751062354,0.02379664898533878,0.008078399057208958,0.012253859449909714,0.9775296361693312,0.006818141704823294,0.008077118702281113
cross_schedule_cosine_train,400,tissue_plus_ridge,tissue,ridge,cosine_24000.csv,constant_72000.csv,0.03374035958664666,0.031765253265675614,0.01144028854772451,0.018709993847003954,0.9342633510983973,0.018444773003300708,0.01125536947763991
