run_id,size,method,base_method,correction,train_curves,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
cross_schedule_cosine_train,25,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.047383503009792015,0.038095077182425156,0.01054092357021714,0.020174319708156283,0.914637323139321,0.00022795731722049297,0.007276220628406124
cross_schedule_cosine_train,25,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.04593343918042044,0.03325394601777493,0.00912966968169132,0.020081116072515708,0.914150433223493,0.0004794169589274361,0.008536476869924934
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.00683636630807275,0.006316011908730665,0.002025323062944538,0.0055207461124990725,0.9982211283413929,0.0055207461124990725,0.0014774271897327893
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.005804649851717079,0.005439326940169822,0.0017303202044587085,0.0032347696343890753,0.9986717462454253,0.001785487742298955,0.0014026414445907649
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,constant_72000.csv,0.01192552261036126,0.01097315974649785,0.003657917096919763,0.006799366391885844,0.9909556370411993,0.005742844145726589,0.0034283681109629057
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,cosine_72000.csv,0.014588165469427577,0.013290971439827411,0.004516187331583974,0.0069989448320142925,0.9904837851262284,0.0048578795384289445,0.00441627170384757
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.00934331701430053,0.006970789952365203,0.0022019062646924945,0.012188002394927702,0.9970003701566774,0.0004167819630240957,0.0010297765923361153
cross_schedule_cosine_train,100,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.007310252152159395,0.005593641261693738,0.0017531997135835425,0.00855829996435948,0.9980211271957689,0.002564571539037216,0.0005176400051571002
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.013426281399309136,0.012126900421397805,0.003887542020547631,0.009572856737400177,0.9931387150487838,0.009572856737400177,0.0013862525874473335
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.012055658593432914,0.01112238780168957,0.0035487298038361656,0.010318868313699998,0.9942705771107933,0.010318868313699998,0.0016575090726471614
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,constant_72000.csv,0.0067345237385689,0.005781516796249497,0.001883845333649983,0.005433703534453355,0.9971157233202408,0.0031087013268652963,0.00014858740686799832
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,cosine_72000.csv,0.016647455172307323,0.014858831885958403,0.005053834271028382,0.008063016681907788,0.9876075097335398,0.005369771646008616,0.0049501745575646775
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.015059445415699004,0.011974582585563097,0.0037206499841988794,0.014236058461151651,0.992207380801661,0.0021015293801427875,0.00016187682738161418
cross_schedule_cosine_train,100,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.008168411507119952,0.005908984523311408,0.0017858390318058906,0.00466906684288957,0.9975292523993201,0.0005058448850556231,0.001630422141427946
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.020009529172206,0.019229253443112534,0.006507792651919269,0.010209606155853363,0.986013064259926,0.010209606155853363,0.0062659353064366125
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.019329711166601878,0.01805789662348813,0.006079801419316073,0.009088474355133823,0.9864426708967945,0.005633947306779384,0.006080898613882737
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,constant_72000.csv,0.02733124291558185,0.026566727920805364,0.009533973123152871,0.013384111843902436,0.9568652871034493,0.013039281637551454,0.009413843198766697
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,cosine_72000.csv,0.017022714059153222,0.01543946178323368,0.005696414088777456,0.009063621304207004,0.9885656934066025,0.005773895756672905,0.005429345233266255
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.01921507026378877,0.018373847840498888,0.006108714984648122,0.009247512523845383,0.988476521258145,0.0029445867998276246,0.005545489414659999
cross_schedule_cosine_train,400,tissue_plus_fsl_light,tissue,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.015525430375834193,0.013784561397371746,0.004503383791345807,0.009181540910322325,0.9918144501875424,0.0041543074800609,0.003709631217117586
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsd_20000_24000.csv,0.014389716361530533,0.007583990736219314,0.002676543578917436,0.014863820531388006,0.9927664196943042,0.014863820531388006,0.002500368100647405
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdld_20000_24000.csv,0.011813485050581668,0.006332767409276062,0.0022145057751673212,0.015913187373914346,0.994936165754826,0.015913187373914346,0.002074007187582423
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,constant_72000.csv,0.015426245484477435,0.013253035944057379,0.004807617670480799,0.009493095763901822,0.9862586746035078,0.009178414375169797,0.004675520060689449
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,cosine_72000.csv,0.018484624852591065,0.016246840049720847,0.006019396114860218,0.01005608093605542,0.9865174044534678,0.006145337698251053,0.0057290557184847294
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_3.csv,0.021076925575731206,0.01336089218489096,0.0045579255521145745,0.02427896366621536,0.9861351819318799,5.483921540799911e-05,0.004184155929604863
cross_schedule_cosine_train,400,mpl_plus_fsl_light,mpl,fsl_light,cosine_24000.csv,wsdcon_18.csv,0.0051755819222958155,0.003586095323096741,0.0011743918835130365,0.006716895477497309,0.9990903403431622,0.001652739152453517,0.001069458533522855
