run_id,size,base_method,feature_set,test_curve,rmse,mae,prede,worste,r2,final_rel_error,auc_rel_error
ablation_cosine_train,400,tissue,bias_only,wsdld_20000_24000.csv,0.0064873535106011945,0.006035247269523969,0.0020451162694005588,0.0057758207688556685,0.9984729314326442,0.0057758207688556685,0.001975420883751807
ablation_cosine_train,400,tissue,lr_level,wsd_20000_24000.csv,0.010539114156227785,0.00952442565514617,0.003273787341363995,0.010524419784704577,0.9961197736773928,0.010524419784704577,0.003086397804415891
ablation_cosine_train,400,tissue,lr_level,wsdld_20000_24000.csv,0.0093690714170119,0.008867626184062569,0.003029307822581682,0.006049926707896721,0.9968149481388099,0.006049926707896721,0.0029808832215800713
ablation_cosine_train,400,tissue,cumulative,wsd_20000_24000.csv,0.008134683743934444,0.006995413894004501,0.0023973457630661,0.010212013464525067,0.9976883068462952,0.010212013464525067,0.002083796139791771
ablation_cosine_train,400,tissue,cumulative,wsdld_20000_24000.csv,0.006292778743797963,0.005839464760708837,0.0019746816537663785,0.005693811154206037,0.9985631602522954,0.005693811154206037,0.0018985211055372723
ablation_cosine_train,400,tissue,decay_cum,wsd_20000_24000.csv,0.011772289454026695,0.010656768585117729,0.003663643313000685,0.010659057020964618,0.9951586029199906,0.010659057020964618,0.003528677922640336
ablation_cosine_train,400,tissue,decay_cum,wsdld_20000_24000.csv,0.010877781112116833,0.010280112699872182,0.0035192432380813776,0.0061834026808510675,0.9957065734229505,0.0061834026808510675,0.0034693218421473545
ablation_cosine_train,400,tissue,decay_memory,wsd_20000_24000.csv,0.015905103744434063,0.014159721268267908,0.004918846508737169,0.012626201262009966,0.9911626541265391,0.012626201262009966,0.004782906362784642
ablation_cosine_train,400,tissue,decay_memory,wsdld_20000_24000.csv,0.015563375538874196,0.014033509310733744,0.004862110254239577,0.010762465427488732,0.9912111712315365,0.010762465427488732,0.004740130923784536
ablation_cosine_train,400,tissue,full,wsd_20000_24000.csv,0.025213693017191164,0.023909104474195433,0.008128647015160652,0.012288639243590974,0.9777913703477179,0.011025978102045735,0.008112196021821016
ablation_cosine_train,400,tissue,full,wsdld_20000_24000.csv,0.024885326751062392,0.02379664898533884,0.008078399057208979,0.012253859449909714,0.9775296361693312,0.006818141704823457,0.008077118702281226
ablation_cosine_train,400,tissue,fsl_light,wsd_20000_24000.csv,0.020009529172206,0.019229253443112534,0.006507792651919269,0.010209606155853363,0.986013064259926,0.010209606155853363,0.0062659353064366125
ablation_cosine_train,400,tissue,fsl_light,wsdld_20000_24000.csv,0.019329711166601878,0.01805789662348813,0.006079801419316073,0.009088474355133823,0.9864426708967945,0.005633947306779384,0.006080898613882737
ablation_cosine_train,400,mpl,bias_only,wsd_20000_24000.csv,0.014822367838564172,0.00897423713107295,0.0031679902515424838,0.014159326165081903,0.9923249005141574,0.014159326165081903,0.0030151573681168956
ablation_cosine_train,400,mpl,bias_only,wsdld_20000_24000.csv,0.01265207920659207,0.007876074614695411,0.0027622607531283443,0.015667662377388217,0.9941917244230264,0.015667662377388217,0.002634014508738188
ablation_cosine_train,400,mpl,lr_level,wsd_20000_24000.csv,0.026086231262078038,0.02123177559583594,0.007456075342908559,0.016612917913540404,0.9762276825895276,0.016303111802961547,0.007189861012901864
ablation_cosine_train,400,mpl,lr_level,wsdld_20000_24000.csv,0.026019257485650062,0.02118783580572909,0.007424418838803219,0.017950761998591577,0.9754352014390317,0.017950761998591577,0.007163140831665389
ablation_cosine_train,400,mpl,cumulative,wsd_20000_24000.csv,0.01513116146953233,0.00847869425774569,0.0029987850747130204,0.014865563613199599,0.9920017795207753,0.014865563613199599,0.0026817435841086754
ablation_cosine_train,400,mpl,cumulative,wsdld_20000_24000.csv,0.01292184552522692,0.0073653237306039,0.0025872219689153375,0.016317563153649725,0.9939413969488211,0.016317563153649725,0.0022959082276184685
ablation_cosine_train,400,mpl,decay_cum,wsd_20000_24000.csv,0.03198596904551368,0.026814609883796452,0.009380200037296962,0.01964730414889615,0.9642589040503748,0.016881234114715413,0.009088979054042143
ablation_cosine_train,400,mpl,decay_cum,wsdld_20000_24000.csv,0.03281699188568299,0.027358262101523752,0.009557877046946463,0.0194919235485606,0.9609230239523598,0.018523897931796613,0.009260460060105093
ablation_cosine_train,400,mpl,decay_memory,wsd_20000_24000.csv,0.01771644453744073,0.015847994165769215,0.005456018520509467,0.010646487852582738,0.9890351680963849,0.010646487852582738,0.0051140073331844785
ablation_cosine_train,400,mpl,decay_memory,wsdld_20000_24000.csv,0.0172908080178295,0.01540038769364045,0.005284459545498675,0.010272056791828419,0.9891518923322556,0.004011852673576401,0.005232966683025222
ablation_cosine_train,400,mpl,full,wsd_20000_24000.csv,0.024646388064783538,0.023153853488240325,0.007903003278332054,0.012630795060295708,0.9787795101554171,0.009679200186856612,0.007120355567349832
